Time,Spin,Type,Duration,Actual Duration,Water Hardness,Load Weight,Temperature,Accelerometer,Noise,Humidity,Temperature,Pressure,,,,,,,,,,,,,,,,,,dB,
2/25/2022 16:17,Spin 5,Wash,81,90,9,8.5,40,4280,83.36868082,18,26.17,97020,,,,,,,,,,,,,,,,,,83.36868082,26.17
2/25/2022 16:17,Spin 5,Wash,81,90,9,8.5,40,4256,84.31159869,18,26.16,97032,,,,,,,,,,,,,,,,,,84.31159869,26.16
2/25/2022 16:18,Spin 5,Wash,81,90,9,8.5,40,4259,87.2616519,18,26.14,97026,,,,,,,,,,,,,,,,,,87.2616519,26.14
2/25/2022 16:18,Spin 5,Wash,81,90,9,8.5,40,4124,83.86024209,18,26.12,97024,,,,,,,,,,,,,,,,,,83.86024209,26.12
2/25/2022 16:19,Spin 5,Wash,81,90,9,8.5,40,4359,86.24862291,18,26.11,97029,,,,,,,,,,,,,,,,,,86.24862291,26.11
2/25/2022 16:19,Spin 5,Wash,81,90,9,8.5,40,4409,86.73047227,18,26.09,97025,,,,,,,,,,,,,,,,,,86.73047227,26.09
2/25/2022 16:20,Spin 5,Wash,81,90,9,8.5,40,4254,86.29739546,18,26.08,97027,,,,,,,,,,,,,,,,,,86.29739546,26.08
2/25/2022 16:20,Spin 5,Wash,81,90,9,8.5,40,4234,87.47812927,18,26.07,97030,,,,,,,,,,,,,,,,,,87.47812927,26.07
2/25/2022 16:21,Spin 5,Wash,81,90,9,8.5,40,4275,86.78238885,18,26.05,97026,,,,,,,,,,,,,,,,,,86.78238885,26.05
2/25/2022 16:21,Spin 5,Wash,81,90,9,8.5,40,4245,86.10484343,18,26.04,97026,,,,,,,,,,,,,,,,,,86.10484343,26.04
2/25/2022 16:22,Spin 5,Wash,81,90,9,8.5,40,4267,86.03350669,18,26.02,97026,,,,,,,,,,,,,,,,,,86.03350669,26.02
2/25/2022 16:22,Spin 5,Wash,81,90,9,8.5,40,4087,103.0184464,18,25.99,97025,,,,,,,,,,,,,,,,,,103.0184464,25.99
2/25/2022 16:23,Spin 5,Wash,81,90,9,8.5,40,7073,105.6391875,18,25.93,97028,,,,,,,,,,,,,,,,,,105.6391875,25.93
2/25/2022 16:23,Spin 5,Wash,81,90,9,8.5,40,4366,90.11956116,19,25.84,97028,,,,,,,,,,,,,,,,,,90.11956116,25.84
2/25/2022 16:24,Spin 5,Wash,81,90,9,8.5,40,4241,73.13538381,18,25.83,97030,,,,,,,,,,,,,,,,,,73.13538381,25.83
